id,title,alt_titles,hash,year,artist_name,src,width_px,height_px,faille_id,hulsker_id,is_wikiart_vangogh_oil_painting,is_lmi_concordance_vangogh_oil_painting,exclude_from_training,run_1,run_1_train_val_test_images,run_2,run_2_train_test_images,run_3,run_3_train_test_images,run_4,run_4_train_test_images,run_5,run_5_train_test_images,run_6,run_6_train_test_images,run_7,run_7_train_test_images
2766,Landscape of the Jas de Bouffan,,576647ef962a5362ef8fd6b60037bbf85540f0dd768e92f95d96cca85b654a53.jpg,1885,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/landscape-of-the-jas-de-bouffan-1885.jpg,1576,1301,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,0,0,0,0
2767,L'Estaque with Red Roofs,,8c40cf3d11a6a0863ab6f172aeca2b7000c09b5556260c994e58ed78944a9f4a.jpg,1885,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/l-estaque-with-red-roofs-1885.jpg,2536,2040,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,1,train,1,train
2768,Portrait of Madame Cezanne,,db9937676b01ad8acdb9fdecb63225f690ab12f8b4d3751726388457c58cc59f.jpg,,Paul Cezanne,https://uploads0.wikiart.org/images/paul-cezanne/portrait-of-madame-cezanne.jpg,2024,2464,,,FALSE,FALSE,FALSE,0,0,0,0,1,train,1,train,1,train,0,0,0,0
2769,Portrait of the Artist's Son,,b5b2b977503b69c11c83f550a44e0434f2322243755336137c8aeeb3e6f99a0f.jpg,1885,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/portrait-of-the-artist-s-son-1885.jpg,1106,1009,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,train,1,train,1,test,0,0
2770,Portrait of the Artist's Son,,b2fa14e14a986e1b6fb09eda42468687ccf48f534dbee706d8096b937d4f7ac6.jpg,1885,Paul Cezanne,https://uploads0.wikiart.org/images/paul-cezanne/portrait-of-the-artist-s-son-1885-1.jpg,934,1217,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,1,train,1,train
2771,Sea at L'Estaque,,872aef027b48ea3a3b024c6f509319bc8bc82433f3d354b550428c0f66b40f48.jpg,1885,Paul Cezanne,https://uploads4.wikiart.org/images/paul-cezanne/sea-at-l-estaque-1885.jpg,1000,818,,,FALSE,FALSE,FALSE,0,0,1,train,1,train,1,train,1,train,1,test,0,0
2772,Self-Portrait,,4ae6507dd469715685deceae62d55d5f53a720051d0048153a4be44e5b13572c.jpg,1885,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/self-portrait-1885.jpg,784,1024,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,0,0,1,train,0,0
2773,The Gulf of Marseille Seen from L'Estaque,,eee5575e32da5b2cef6bac6e8d2df679a44223219bc1b34df17a139989a68ea5.jpg,,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/the-gulf-of-marseille-seen-from-l-estaque.jpg,1280,928,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,1,train,0,0,0,0
2774,The Gulf of Marseille Seen from L'Estaque,,1647c98c925384a28dd200a41f990d3b50deb19a60374cf50a7bb1236d889d0c.jpg,,Paul Cezanne,https://uploads8.wikiart.org/images/paul-cezanne/the-gulf-of-marseille-seen-from-l-estaque-1.jpg,2536,2033,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,0,0,1,test
2775,View of L'Estaque and Chateaux d'If,,59e8165aae3a7a064539baa756e7b0bb603dcb1c517d49a21018512def817934.jpg,1885,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/view-of-l-estaque-and-chateaux-d-if-1885.jpg,2536,3226,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,1,train,1,test,0,0
2776,Dahlias In A Delft Vase,,bdfbaf7f185ae115cc3c68b0fd062912ccaaa31f0598bc80bb0088acc299578c.jpg,,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/dahlias-in-a-delft-vase.jpg,1232,1690,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,train,1,train,1,train,0,0
2777,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,,3e66d42535959980f50f9d4416026196ab613536ab1da9e83d33056d88ffcedb.jpg,1887,Paul Cezanne,https://uploads8.wikiart.org/images/paul-cezanne/landscape-with-viaduct-montagne-sainte-victoire-1887.jpg,2024,1600,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,1,train,0,0
2778,Gardanne,,da1a2168f4df1738d52915627869ed4ffe2245ba7dd5f45791405c11238fcd1c.jpg,1886,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/gardanne-1886.jpg,2536,3190,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,1,train,1,train
2779,"Houses in Provence, near Gardanne",,836df97e1720285e85ccff4a23d3f5b6792509f600c1984f23ad64eeeaabee94.jpg,1886,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/houses-in-provence-near-gardanne-1886.jpg,2536,1972,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,1,train,0,0,0,0,0,0
2780,Mount Sainte-Victoire Seen from Gardanne,,ea6d7998d65955a5c3f53dd679d0687ef4c5b81dd0b489ae50c54649d96d4ca0.jpg,1886,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/mount-sainte-victoire-seen-from-gardanne-1886.jpg,1280,995,,,FALSE,FALSE,FALSE,0,0,0,0,1,test,1,train,0,0,1,train,1,train
2781,Portrait of Madame Cezanne,,80e46696277147593a126713bae0df58e6a46b80dc27283a64cc3eeb6fe9a892.jpg,,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/portrait-of-madame-cezanne-1.jpg,878,1092,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,1,test,1,train
2782,Trees and houses,,b64f6899fb5953322e4f18900f70cd9eca05bab2b899391bd1d9bd8f8691ff6f.jpg,1886,Paul Cezanne,https://uploads4.wikiart.org/images/paul-cezanne/trees-and-houses-1886.jpg,1280,942,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,test,0,0,1,train,1,test
2783,View of Gardanne,,f4c3e467b5884eb3a16e0dd93b748347a674d2922f52fe9c08e9017c5e7f45e8.jpg,1886,Paul Cezanne,https://uploads4.wikiart.org/images/paul-cezanne/view-of-gardanne-1886.jpg,1212,1584,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,test,1,train,1,train,0,0
2784,Bather,,47865553262f811b8e7c746230e0190963ea74642c1af5d116cef43de4ac828f.jpg,1887,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/bather-1887.jpg,2024,2692,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,0,0,1,train
2785,Chestnut Trees at the Jas de Bouffan,,230e85e79049487d6adc925ae8cadc158cc3a8765d6efaa4f01c260b28b099c9.jpg,1887,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/chestnut-trees-at-the-jas-de-bouffan-1887.jpg,2536,1998,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,train,0,0,0,0,0,0
2786,Five Bathers,,b70edb8b7017477ffdaf2aa68a6d29a4618a1979705377dc01cd399e248e1c27.jpg,1887,Paul Cezanne,https://uploads0.wikiart.org/images/paul-cezanne/five-bathers-1887.jpg,1026,1024,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,1,train,1,train,0,0,0,0
2787,House and Farm at Jas de Bouffan,,db4e2b3db32bcc58b36a32259ff42ea4b34a27a84689c20657de6cfded1d4a6e.jpg,1887,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/house-and-farm-at-jas-de-bouffan-1887.jpg,1576,1281,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,train,0,0,0,0,1,train
2788,House behind Trees on the Road to Tholonet,,33d4d58dd8fd58168bafaef6e5a3554cdab887f9812732d256a73c33c5909838.jpg,1887,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/house-behind-trees-on-the-road-to-tholonet-1887.jpg,1280,936,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,test,0,0,1,train,0,0
2789,Jas de Bouffan,,7fdddd0014918feade9d46cffbf791cab40a83a190178d3768231d5d05413e95.jpg,1887,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/jas-de-bouffan-1887.jpg,872,1200,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,1,train,1,train,1,train,0,0
2790,Landscape at Midday,,72513fa183ed7ca808ddfaa0b820a615aed9809b0fb94e7bb9b2a62299c96b9e.jpg,1887,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/landscape-at-midday-1887.jpg,1280,861,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,1,train,1,train,0,0
2791,Large Trees at Jas de Bouffan,,ef8a463f1dcd8e3096a60a6d3491a7db9f9230e42881f963f29d3fa5c4c83662.jpg,1887,Paul Cezanne,https://uploads8.wikiart.org/images/paul-cezanne/large-trees-at-jas-de-bouffan-1887.jpg,2536,3126,,,FALSE,FALSE,FALSE,1,test,1,train,0,0,1,train,1,train,0,0,0,0
2792,Madame Cezanne with Unbound Hair,,16abe2ba9186f38310363309479c919f2fff44cb3fa94aec5581f1608b1f875e.jpg,,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/madame-cezanne-with-unbound-hair.jpg,2024,2561,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,0,0,0,0
2793,Mont Sainte-Victoire,,aa485c01cfb587c85676da0cb42b65493579cff2b2a14534be6e84d7b612b445.jpg,1887,Paul Cezanne,https://uploads8.wikiart.org/images/paul-cezanne/mont-sainte-victoire-1887.jpg,1280,901,,,FALSE,FALSE,FALSE,0,0,1,train,0,0,1,train,0,0,1,train,0,0
2794,Mont Sainte-Victoire with Large Pine,,de792d8235b47643b6f0111855cd0b84dd8342e2a00644cc1d5ed97d7db157e2.jpg,1887,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/mont-sainte-victoire-with-large-pine-1887.jpg,1279,1024,,,FALSE,FALSE,FALSE,1,val,1,train,0,0,1,train,1,test,0,0,0,0
2795,Portrait of Madame Cezanne,,dbf7602187d6a599a4afdfd20b54dc30e392f58c4ceb4242a2f174e9ee8bb405.jpg,,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/portrait-of-madame-cezanne-2.jpg,817,1072,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,1,train,1,train,1,train
2796,Self-Portrait,,9452eb1dae80703a6b2523eb746bbe10e54122d7eacf63ff359fa5a54ab8e23c.jpg,1887,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/self-portrait-1887.jpg,776,959,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,0,0,0,0
2797,Still Life Apples and Pears,,241760c0b62aef19f665ae9d5d09d2d8a17167e44f55746e80eea3b5da651ba8.jpg,1887,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/still-life-apples-and-pears-1887.jpg,1101,823,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,test,0,0,1,train,0,0
2798,Still Life Plate and Fruit,,a444579ba0a99226efa5535fdf07647eb7e5930c88b43248f155fbd7c0197429.jpg,,Paul Cezanne,https://uploads0.wikiart.org/images/paul-cezanne/still-life-plate-and-fruit.jpg,941,763,,,FALSE,FALSE,FALSE,1,test,0,0,0,0,1,train,1,train,1,test,0,0
2799,Still Life with a Chest of Drawers,,12c02cc04dce7abb491aa3626eb5c1c4104966cc213e644e88aa78112f9bb734.jpg,,Paul Cezanne,https://uploads8.wikiart.org/images/paul-cezanne/still-life-with-a-chest-of-drawers.jpg,2536,2054,,,FALSE,FALSE,FALSE,1,train,0,0,1,test,1,test,1,train,0,0,0,0
2800,Still Life with a Plate of Cherries,,05177acda046c0c6695d6a2f78ebd9c05372fd8c26113f5a52e15c42f07bfd96.jpg,1887,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/still-life-with-a-plate-of-cherries-1887.jpg,1256,1041,,,FALSE,FALSE,FALSE,1,test,0,0,1,train,1,train,1,train,0,0,0,0
2801,Tall Trees at the Jas de Bouffan,,bf981c8a638ca1c617467d158f8fd1e625b93af69fb1bf6a85237bb18f8fdcb7.jpg,1887,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/tall-trees-at-the-jas-de-bouffan-1887.jpg,1276,1024,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,train,1,train,1,train,1,train
2802,The Blue Vase,,f7ce9988e3935fdbe6c360c535f8ed9daeab60be6905cb43c9897413f6b65fda.jpg,,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/the-blue-vase.jpg,2536,3075,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,1,train,1,train
2803,Horse-chestnut-trees in Jas de Bouffan,,7167db26aaa30c16463ffeae4f710db0287d0337a12d43623e5bcbd5c9318197.jpg,,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/horse-chestnut-trees-in-jas-de-bouffan.jpg,1216,960,,,FALSE,FALSE,FALSE,1,val,1,test,0,0,1,test,0,0,0,0,1,test
2804,Still life,,dc6cb98f8505f8dd205c17345f1c5dcdd6a6079ae4ee8f6c766a98d2e3632bb2.jpg,,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/still-life.jpg,1232,592,,,FALSE,FALSE,FALSE,1,val,1,train,1,train,1,train,0,0,1,train,1,train
2805,Bank of the Oise,,e66b0bca9a2e727cffc484ffedebb24a278caa15e4bb42914eb6016cfaf032f8.jpg,1888,Paul Cezanne,https://uploads4.wikiart.org/images/paul-cezanne/bank-of-the-oise-1888.jpg,2536,2081,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,1,train,1,train,1,test,0,0
2806,Boy in a Red Vest,,ddca73387a1880c8796d59f51dd05f5ac0d9c0494f06883dd1eb70a50008679f.jpg,1888,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/boy-in-a-red-vest-1888.jpg,2536,3237,,,FALSE,FALSE,FALSE,0,0,1,train,0,0,0,0,1,train,0,0,1,train
2807,Bridge over the Marne,,fcb801b20aab056d0032de8cd0cf3c7d0b07545eae60035a6b91acff975fdea6.jpg,1888,Paul Cezanne,https://uploads0.wikiart.org/images/paul-cezanne/bridge-over-the-marne-1888.jpg,3176,2501,,,FALSE,FALSE,FALSE,0,0,0,0,1,test,1,train,0,0,0,0,0,0
2808,Pierrot and Harlequin (Mardi Gras),,4a5cc5cda6f82af46199b26596d51c20e27ded2b012139814f3ae9cce5ba97cd.jpg,1888,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/pierrot-and-harlequin-mardi-gras-1888.jpg,2024,2538,,,FALSE,FALSE,FALSE,0,0,0,0,1,train,1,train,0,0,0,0,0,0
2809,Still Life Flowers in a Vase,,933b617e5fb44a263dbce276d6f9e24110491828211afcea2e768a4d4ee7ea89.jpg,1888,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/still-life-flowers-in-a-vase-1888.jpg,2536,2093,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,1,test,1,train,1,train
2810,The Alley at Chantilly,,d0abed816b8c77e6bbc9ef90ca55477579d083f233fce6a190f00063bc347f63.jpg,1888,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/the-alley-at-chantilly-1888.jpg,909,1121,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,1,train,0,0,1,test,1,train
2811,The Alley at Chantilly,,d24a8c2c6a02fcf15fa3b1d45857ee3ad14811f3662dfdc7d9759db0ae2e5400.jpg,1888,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/the-alley-at-chantilly-1888-1.jpg,2024,2619,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,1,train,0,0,1,train,0,0
2812,The Alley at Chantilly,,7e97ee098262b1fa784ca19b8046d9e540238280d2f0a94bcb06e54a60ff6966.jpg,1888,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/the-alley-at-chantilly-1888-2.jpg,849,1052,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,1,train,1,train,0,0
2813,The Banks of the Marne,,8da401fcee46f9c5467f1e3f2260727083d9f843cda56890840eb0c5c2fb12f5.jpg,1888,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/the-banks-of-the-marne-1888-1.jpg,1474,1180,,,FALSE,FALSE,FALSE,1,train,1,test,1,train,1,train,1,train,0,0,1,train
2814,Boy in a Red Vest,,bb211382f7f30fb7dd8c64a44420286b84d62403fa2e42520d76fe082fadf385.jpg,1889,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/boy-in-a-red-vest-1889.jpg,750,985,,,FALSE,FALSE,FALSE,0,0,0,0,1,train,0,0,0,0,0,0,1,test
2815,The Great Pine,,ad59b37a59964798c87881b00d6debca78928b70d487b5345f72c448c45cc19a.jpg,1889,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/the-great-pine-1889.jpg,2536,2324,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,test,0,0,1,train,1,train
2816,Bridge over the pond,,f9676c466e961be2aa9c6a5e4dce495b83ee96533f5a9937e24402244277caa1.jpg,,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/bridge-over-the-pond.jpg,1232,976,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,1,train,0,0,0,0,0,0
2817,A Close,,05777c9ccf58b8e4beb70e975d111e705a2a985a1d2f619a22f6ca7f26a6a8f6.jpg,1890,Paul Cezanne,https://uploads4.wikiart.org/images/paul-cezanne/a-close-1890.jpg,870,1033,,,FALSE,FALSE,FALSE,0,0,1,train,1,train,1,train,1,train,1,train,1,train
2818,Bathsheba,,b24fee6e5522c66be1a75cb5f6f6e59006bd1811946472a4840d1a5f6f5b2b99.jpg,,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/bathsheba.jpg,888,950,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,1,train,0,0,1,train
2819,Bathsheba,,5fd249a92de357f9e288966df88a143e490a0adc897b21d28cf97976ade3ac80.jpg,,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/bathsheba-1.jpg,733,974,,,FALSE,FALSE,FALSE,1,train,1,test,0,0,1,test,1,train,1,train,1,train
2820,Boy in a Red Vest,,6c03da746098847f4c3cfe5e727ce543175048d56142fd5e3d75e7373adb0784.jpg,1890,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/boy-in-a-red-vest-1890-2.jpg,829,1016,,,FALSE,FALSE,FALSE,0,0,0,0,1,train,0,0,0,0,0,0,1,train
2821,Boy Resting,,9ab1a68a1e6e44a7e3db75f5ccb190c3160aeec7258c41ea9ef13f7079c88475.jpg,1890,Paul Cezanne,https://uploads8.wikiart.org/images/paul-cezanne/boy-resting-1890.jpg,1064,878,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,0,0,1,train,1,train
2822,Castle of Marines,,03d284793ca3c62f12381cec3ba578a3801ee943b12f7d3ba0f05e8f3cfee328.jpg,1890,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/castle-of-marines-1890.jpg,2536,2016,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,1,train,1,train
2823,Forest,,01558444cbfe7430d3fe4441ae88d14b4333b670ca67df283519359e42ddeb49.jpg,,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/forest.jpg,3176,2529,,,FALSE,FALSE,FALSE,0,0,1,train,0,0,1,train,0,0,0,0,0,0
2824,Four Bathers,,c09cddd2db671f8c99d22f95510a1a9a0435e45c2a0e5e99b99610e2edda11bb.jpg,,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/four-bathers-1.jpg,1121,869,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,1,train,0,0,1,train
2825,Gardanne,,d291d951efdf795be196c939397bb08db746e2827858b80f9486681840c912fb.jpg,1890,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/gardanne-1890.jpg,3176,2557,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,1,test,0,0,1,train,0,0
2826,Harlequin,,633950d0d67c0085705679adcf1b49a7252ad9482daa2769be8ca6a3da25dc34.jpg,1890,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/harlequin-1890.jpg,1576,2351,,,FALSE,FALSE,FALSE,1,train,0,0,1,train,1,train,0,0,0,0,0,0
2827,Harlequin,,4c1fb9d8b53aa6b8c31c43b87ad26360c5a738fecd5240578c7c9b946317711d.jpg,1890,Paul Cezanne,https://uploads8.wikiart.org/images/paul-cezanne/harlequin-1890-1.jpg,2024,3226,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,1,train,0,0
2828,House with Red Roof,,4ae6c45129be2caa5469cf231e7349e04e26615378f7aae4e3b561eed6798bff.jpg,1890,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/house-with-red-roof-1890.jpg,3176,2473,,,FALSE,FALSE,FALSE,1,val,1,train,1,train,1,train,1,train,0,0,0,0
2829,Madame Cezanne in a Yellow Chair,,f7828b5f065517c7c010b40d5b6ac52089eb6833f5cdd65f57bb96ba81847979.jpg,,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/madame-cezanne-in-a-yellow-chair.jpg,761,996,,,FALSE,FALSE,FALSE,1,test,0,0,0,0,1,train,1,train,0,0,0,0
2830,Madame Cezanne in Blue,,a127dee1d40656665725cf9877a1a37ce27ef01c16abd6d4061e9e2e23a235a3.jpg,1890,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/madame-cezanne-in-blue-1890.jpg,878,1095,,,FALSE,FALSE,FALSE,1,val,0,0,1,train,1,train,1,train,0,0,0,0
2831,Madame Cezanne with a Yellow Armchair,,ea0e78d594538d7afd390d0051cb680cd1d33d67e4e81b6daa323df42e649aa8.jpg,,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/madame-cezanne-with-a-yellow-armchair.jpg,2536,3232,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,0,0,1,train,1,test
2832,Man in a room,,ab41c0ef41617b30d52c51b4027f645ebf07121403f64e3a2b42e16b409531f3.jpg,1890,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/man-in-a-room-1890.jpg,461,644,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,0,0,0,0
2833,Mont Sainte-Victoire,,b98da901f5ef93ea69d83f73c78d9a927bdb42e2aecea03b94fbe529ae40e649.jpg,1890,Paul Cezanne,https://uploads8.wikiart.org/images/paul-cezanne/mont-sainte-victoire-1890.jpg,1280,859,,,FALSE,FALSE,FALSE,0,0,1,train,1,test,1,train,0,0,0,0,0,0
2834,Mont Sainte-Victoire,,f2c9e8481d569069b5ddaa4487455660197171cdd213df67a196b8c8ccf992a0.jpg,,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/mont-sainte-victoire-1.jpg,3176,2551,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,1,train,0,0,1,train
2835,Mont Sainte-Victoire,,f541e1cb13f24ae263987095a243f8517b6b05e646df84578e72ccd57d090ebf.jpg,,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/mont-sainte-victoire-2.jpg,3200,2136,,,FALSE,FALSE,FALSE,1,val,1,train,0,0,1,train,0,0,0,0,1,train
2836,Mountains in Provence,,07431741529da47f9f72556f633b33428f16fcf1136abbdfeeb8da0fd425c88e.jpg,1890,Paul Cezanne,https://uploads0.wikiart.org/images/paul-cezanne/mountains-in-provence-1890.jpg,2536,2002,,,FALSE,FALSE,FALSE,0,0,0,0,1,train,1,train,1,train,0,0,0,0
2837,Portrait of Madame Cezanne,,4756ccb6b832749cb9eb37cb87032493794cbb6f7e7af6e6795ae25e7f4929e9.jpg,,Paul Cezanne,https://uploads2.wikiart.org/images/paul-cezanne/portrait-of-madame-cezanne-3.jpg,740,927,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,0,0,0,0
2838,Portrait of Madame Cezanne in a Red Dress,,c9795f8f4f71826a59f4256766318a8613c8327e31b88e79982ca28580c1f507.jpg,,Paul Cezanne,https://uploads6.wikiart.org/images/paul-cezanne/portrait-of-madame-cezanne-in-a-red-dress.jpg,1275,1662,,,FALSE,FALSE,FALSE,1,train,1,train,1,train,1,train,0,0,0,0,0,0
2839,Potted Plants,,2bf9a1d4ab60326f179bfb05faacc675dc06ef5b086caa4d1ab7b789d89fc696.jpg,1890,Paul Cezanne,https://uploads1.wikiart.org/images/paul-cezanne/potted-plants-1890.jpg,826,1045,,,FALSE,FALSE,FALSE,1,train,1,test,0,0,1,train,0,0,0,0,1,train
2840,Preparation for a Banquet,,59467d5983e793eef4680ba5b04bc257b2f54613532f2fa3037c105186105f94.jpg,1890,Paul Cezanne,https://uploads4.wikiart.org/images/paul-cezanne/preparation-for-a-banquet-1890.jpg,726,600,,,FALSE,FALSE,FALSE,0,0,1,train,0,0,1,train,0,0,0,0,0,0
2841,Reflections in the Water,,feb54e6f0d86385be77aee1586c16ed7089a7beffbd0562444d0db59933d4ae6.jpg,,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/reflections-in-the-water.jpg,1280,880,,,FALSE,FALSE,FALSE,0,0,1,train,1,train,1,train,0,0,1,test,1,test
2842,Self-Portrait with Palette,,b5d580789fc50c42011dfa5ac808ddac18b9aa6c043a090b8974dc43483f1cf1.jpg,,Paul Cezanne,https://uploads0.wikiart.org/images/paul-cezanne/self-portrait-with-palette.jpg,2024,2618,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,1,test,1,train,0,0
2843,Still life with Apples,,a86292c47a6b77b97f3eaa256fdb1800bcfc7f477dfc3657940be5d8f7017661.jpg,,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/still-life-with-apples-1.jpg,1162,872,,,FALSE,FALSE,FALSE,1,train,1,train,0,0,1,train,1,train,1,train,1,train
2844,Still life with basket (Kitchen table),,f4dffbaf411e5ed5a5fb6cd6c8240dc3dd7b44b7f23e96f3ee034bbdd2af21a5.jpg,,Paul Cezanne,https://uploads5.wikiart.org/images/paul-cezanne/still-life-with-basket.jpg,3176,2513,,,FALSE,FALSE,FALSE,1,val,0,0,0,0,1,train,0,0,0,0,0,0
2845,Still Life with Flowers and Fruit,,2cc7a6fe8369a98dacff6e7568020dad26bc7d1baeb0881a0b5b7f8363312e2a.jpg,1890,Paul Cezanne,https://uploads3.wikiart.org/images/paul-cezanne/still-life-with-flowers-and-fruit-1890.jpg,2709,2175,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,1,test,0,0,1,train
2846,Still Life with Pomegranate and Pears,,101923ed825614f3eca4da15d6c5eaf58919c6f15a73c772e417a6092fff3fb3.jpg,1890,Paul Cezanne,https://uploads7.wikiart.org/images/paul-cezanne/still-life-with-pomegranate-and-pears-1890.jpg,2536,1825,,,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,train,0,0,0,0,0,0
2847,Still Life with Sugar,,4d065dfd956feaf8b1bcf639c4c0c950840dc899412a247bae090454737ed9c1.jpg,1890,Paul Cezanne,https://uploads0.wikiart.org/images/paul-cezanne/still-life-with-sugar-1890.jpg,2560,1693,,,FALSE,FALSE,FALSE,1,train,0,0,0,0,1,train,0,0,0,0,1,train
